1467,0.97,-0.40,1.05,1.80,1050
1475,0.57,-0.42,1.24,1.49,1050
1483,0.74,-0.25,1.18,1.60,1050
1489,0.71,-0.42,1.02,1.55,1050
1496,0.64,-0.35,1.29,1.85,1050
1503,0.65,-0.38,1.15,1.84,1050
1510,0.69,-0.47,1.06,1.70,1050
1517,0.78,-0.45,1.34,1.56,1050
1524,0.76,-0.70,1.05,1.71,1050
1531,0.59,-0.46,1.21,1.37,1050
1539,0.85,-0.37,1.21,1.44,1050
1546,1.03,-0.37,1.09,1.49,1050
1553,0.90,-0.08,1.16,1.50,1050
1560,0.80,-0.29,1.35,1.69,1050
1567,0.67,-0.26,0.92,1.73,1050
1574,0.79,-0.37,1.08,1.64,1050
1581,0.83,-0.39,1.36,1.37,1050
1588,0.82,-0.40,0.94,1.57,1050
1595,0.77,-0.46,1.21,1.68,1050
1603,0.73,-0.36,1.21,1.64,1050
1610,0.72,-0.36,1.27,1.36,1050
1617,0.89,-0.42,0.99,1.77,1050
1624,0.66,-0.56,1.16,1.53,1050
1632,0.74,-0.35,1.24,1.48,1050
1639,0.82,-0.12,1.11,1.70,1050
1646,0.78,-0.28,1.07,1.42,1050
1653,0.70,-0.46,1.20,1.89,1050
1660,0.50,-0.26,1.13,1.66,1050
1667,1.01,-0.53,1.05,1.50,1050
1674,0.70,-0.39,1.32,1.67,1050
1681,0.91,-0.24,1.31,1.66,1050
1688,0.83,-0.43,1.27,1.38,1050
1696,0.91,-0.58,1.11,1.49,1050
1703,0.70,-0.43,1.17,1.63,1050
1710,0.87,-0.39,1.14,1.52,1050
1717,0.80,-0.49,0.96,1.66,1050
1724,0.87,-0.32,1.21,1.76,1050
1731,0.86,-0.40,1.47,1.55,1050
1738,0.74,-0.31,1.14,1.37,1050
1745,0.86,-0.48,1.13,1.63,1050
1752,0.74,-0.45,1.23,1.47,1050
1760,0.66,-0.22,1.04,1.53,1050
1767,0.61,-0.46,0.98,1.49,1050
1774,0.78,-0.21,1.11,1.66,1050
1781,0.60,-0.43,1.34,1.57,1050
1789,0.83,-0.33,1.31,1.67,1050
1796,0.94,-0.47,0.98,1.39,1050
1803,0.59,-0.32,1.19,1.75,1050
1811,0.90,-0.54,1.02,1.53,1050
1821,0.94,-0.27,1.05,1.53,1050
1829,0.96,-0.61,1.08,1.41,1050
1835,0.83,-0.48,1.08,1.72,1050
1842,0.87,-0.71,0.95,1.74,1050
1849,0.77,-0.32,0.92,1.54,1050
1857,0.68,-0.15,1.16,1.56,1050
1863,0.82,-0.52,1.07,1.56,1050
1870,0.81,-0.45,1.17,1.69,1050
1878,0.70,-0.22,1.13,1.60,1050
1885,0.99,-0.50,1.03,1.50,1050
1893,0.78,-0.50,1.36,1.41,1050
1902,0.79,-0.14,1.37,1.73,1050
1911,0.83,-0.19,1.08,1.44,1050
1920,0.94,-0.29,1.26,1.38,1050
1929,0.60,-0.35,0.96,1.52,1050
1938,0.78,-0.45,1.08,1.62,1050
1946,1.04,-0.57,1.29,1.44,1050
1956,0.84,-0.50,1.21,1.55,1050
1964,0.97,-0.60,1.24,1.79,1050
1973,0.84,-0.68,0.94,1.48,1050
1982,0.79,-0.30,1.11,1.40,1050
1991,0.82,-0.26,1.05,1.48,1050
1999,0.67,-0.25,0.94,1.71,1050
2008,0.71,-0.21,1.21,1.13,1050
2017,0.79,-0.21,0.95,1.55,1050
2025,0.79,-0.46,0.81,1.75,1050
2034,0.82,-0.31,0.99,1.88,1050
2043,0.81,-0.29,0.95,1.79,1050
2051,0.74,-0.67,0.98,1.52,1050
2060,0.78,-0.29,1.15,1.44,1050
2068,0.06,-0.53,0.99,1.37,1050
2078,0.64,-0.30,1.15,1.52,1050
2086,0.80,-0.29,1.24,1.55,1050
2094,0.95,-0.39,1.09,1.86,1050
2103,0.71,-0.31,1.09,1.66,1050
2112,0.91,-0.18,1.09,1.61,1050
2120,0.76,-0.43,1.19,1.63,1050
2129,0.73,-0.70,1.08,1.70,1050
2137,0.04,-0.56,1.17,1.46,1050
2146,0.72,-0.42,1.18,1.50,1050
2155,0.80,-0.39,1.27,1.60,1050
2163,0.72,-0.50,0.96,1.77,1050
2172,0.79,-0.26,0.87,1.66,1050
2181,0.91,-0.26,1.14,1.41,1050
2190,0.63,-0.36,0.95,1.70,1050
2198,0.64,-0.49,1.42,1.56,1050
2207,0.67,-0.62,1.15,1.37,1050
2216,0.79,-0.40,1.09,1.53,1050
2224,0.87,-0.37,0.93,1.73,1050
2233,0.83,-0.48,1.10,1.50,1050
2242,0.84,-0.28,1.04,1.60,1050
2251,1.02,-0.35,0.99,1.60,1050
2259,0.80,-0.14,1.02,1.61,1050
2268,0.82,-0.25,1.07,1.61,1050
2277,0.79,-0.47,0.98,1.55,1050
2285,0.65,-0.18,1.09,1.65,1050
2295,0.76,-0.43,1.15,1.65,1050
2303,0.72,-0.15,1.14,1.90,1050
2312,0.90,-0.42,1.11,0.02,1050
2320,0.82,-0.45,0.86,1.56,1050
2329,0.67,-0.33,1.05,1.50,1050
2338,0.67,-0.40,1.15,1.69,1050
2346,0.75,-0.14,1.24,1.73,1050
2355,1.02,-0.44,0.85,1.56,1050
2364,0.75,-0.50,0.98,1.50,1050
2373,0.97,-0.57,1.20,1.48,1050
2382,0.92,-0.22,1.08,1.72,1050
2391,1.02,-0.21,1.11,1.69,1050
2399,0.72,-0.44,1.21,1.74,1050
2408,0.91,-0.40,1.05,1.47,1050
2416,0.77,-0.44,1.08,1.62,1050
2425,0.82,-0.39,1.09,1.54,1050
2434,1.13,-0.32,1.18,1.56,1050
2443,0.86,-0.44,1.19,1.53,1050
2451,0.88,-0.43,1.08,1.73,1050
2460,0.93,-0.25,1.18,1.52,1050
2469,1.73,-0.18,1.17,1.68,1050
2477,0.67,-0.50,1.10,1.74,1050
2486,0.82,-0.24,1.24,1.50,1050
2495,0.72,-0.36,1.08,1.66,1050
2503,0.85,-0.22,0.84,1.73,1050
2512,0.77,-0.61,1.27,1.62,1050
2521,0.72,-0.38,1.33,1.85,1050
2530,0.91,-0.50,1.18,1.48,1050
2538,0.80,-0.44,1.29,1.66,1050
2547,0.72,-0.24,1.03,1.63,1050
2556,0.70,-0.51,1.14,1.58,1050
2565,0.68,-0.45,1.24,1.44,1050
2573,0.69,-0.29,1.21,1.63,1050
2581,0.68,-0.55,1.05,1.53,1050
2590,0.80,-0.22,1.05,1.74,1050
2599,0.67,-0.31,1.19,1.66,1050
2607,0.84,-0.36,1.30,1.30,1050
2616,0.63,-0.45,1.30,1.47,1050
2625,0.81,-0.46,1.24,1.37,1050
2633,0.72,-0.22,1.17,1.76,1050
2642,0.56,-0.45,1.04,1.84,1050
2651,0.85,-0.56,0.98,1.50,1050
2659,0.73,-0.48,1.11,1.58,1050
2668,0.88,-0.27,1.19,1.63,1050
2676,0.88,-0.18,0.92,1.89,1050
2685,0.67,-0.20,1.18,1.44,1050
2694,0.88,-0.53,1.01,1.47,1050
2702,1.02,-0.46,1.15,1.68,1050
2711,0.64,-0.43,0.96,1.69,1050
2720,1.03,-0.37,1.11,1.85,1050
2728,1.01,-0.50,1.02,1.58,1050
2737,0.81,-0.52,1.15,1.27,1050
2746,0.68,-0.60,0.87,1.52,1050
2755,0.75,-0.21,1.21,1.80,1050
2763,0.80,-0.39,1.00,1.80,1050
2772,0.87,-0.46,0.87,1.97,1050
2780,0.75,-0.45,1.14,1.62,1050
2789,0.69,-0.11,1.25,1.55,1050
2797,0.88,-0.17,1.22,1.57,1050
2806,1.05,-0.53,1.31,1.54,1050
2815,0.93,-0.48,1.04,1.50,1050
2824,0.87,-0.19,1.06,1.57,1050
2832,1.00,-0.10,1.07,1.85,1050
2841,0.93,-0.19,1.07,1.79,1050
2850,0.66,-0.41,1.16,1.56,1050
2859,0.97,-0.46,1.08,1.94,1050
2869,0.72,-0.42,1.02,1.56,1050
2878,0.92,-0.22,1.18,1.72,1050
2887,0.86,-0.42,1.15,1.76,1050
2896,0.65,-0.33,1.27,1.53,1050
2906,0.74,-0.39,1.35,1.35,1050
2915,0.82,-0.52,1.21,1.42,1050
2924,0.96,-0.42,1.02,1.68,1050
2933,0.78,-0.36,1.18,1.61,1050
2942,0.90,-0.46,1.18,1.81,1050
2951,0.81,-0.46,1.30,1.53,1050
2961,0.78,-0.29,1.13,1.52,1050
2970,0.86,-0.29,1.04,1.84,1050
2978,0.73,-0.29,1.07,1.98,1050
2987,0.78,-0.36,1.07,1.29,1050
2997,0.70,-0.57,1.17,1.54,1050
3006,0.65,-0.51,1.20,1.63,1050
3014,0.71,-0.35,0.94,1.72,1050
3023,1.11,-0.26,0.98,1.60,1050
3032,0.80,-0.32,1.21,1.70,1050
3040,0.84,-0.53,1.24,1.43,1050
3049,0.70,-0.45,1.22,1.64,1050
3057,0.79,-0.35,1.02,1.63,1050
3066,0.96,-0.21,0.92,1.73,1050
3075,0.90,-0.47,1.06,1.63,1050
3083,0.78,-0.51,0.89,1.60,1050
3092,0.85,-0.47,1.04,1.52,1050
3101,0.68,-0.48,0.95,1.77,1050
3109,0.94,-0.31,1.26,1.80,1050
3118,0.71,-0.42,1.31,1.38,1050
3127,0.93,-0.36,0.92,1.60,1050
3135,0.75,-0.60,1.21,1.51,1050
3144,0.82,-0.34,1.08,1.52,1050
3152,0.93,-0.10,1.14,1.44,1050
3161,0.79,-0.44,1.04,1.89,1050
3170,0.99,-0.18,1.37,1.81,1050
3178,0.64,-0.37,0.90,1.69,1050
3187,0.49,-0.32,1.10,1.61,1050
3196,0.73,-0.48,1.22,1.72,1050
3204,0.76,-0.26,1.11,1.58,1050
3213,0.66,-0.45,1.15,1.44,1050
3222,0.85,-0.39,1.09,1.32,1050
3231,0.86,-0.40,0.92,1.54,1050
3239,1.06,-0.38,1.03,1.74,1050
3248,0.79,-0.44,0.92,1.78,1050
3257,0.81,-0.46,1.04,1.54,1050
3265,0.82,-0.61,1.40,1.63,1050
3274,0.68,-0.29,1.23,1.42,1050
3283,1.07,-0.47,0.88,1.42,1050
3292,0.94,-0.42,0.93,1.50,1050
3300,0.87,-0.47,1.33,1.45,1050
3310,0.94,-0.26,1.31,1.92,1050
3320,0.70,-0.52,1.28,1.84,1050
3329,0.80,-0.56,1.23,1.69,1050
3337,0.72,-0.42,1.23,1.51,1050
3347,0.72,-0.40,1.12,1.53,1050
3356,0.95,-0.57,1.23,1.47,1050
3364,0.82,-0.13,1.18,1.48,1050
3373,0.84,-0.49,1.15,1.68,1050
3381,0.99,-0.53,1.14,1.78,1050
3389,0.70,-0.32,1.27,1.65,1050
3398,0.93,-0.47,1.22,1.86,1050
3407,0.86,-0.48,1.15,1.85,1050
3415,0.85,-0.24,1.02,1.46,1050
3423,0.70,-0.34,1.02,1.44,1050
3432,0.67,-0.46,1.30,1.17,1050
3441,0.79,-0.36,1.02,1.37,1050
3450,0.93,-0.56,0.99,1.78,1050
3459,0.72,-0.49,1.10,1.51,1050
3468,0.79,-0.17,0.96,1.75,1050
3477,0.92,-0.27,1.11,1.69,1050
3486,0.85,-0.51,1.11,1.79,1050
3495,0.78,-0.51,1.06,1.73,1050
3504,0.74,-0.43,1.27,1.50,1050
3514,0.58,-0.36,1.03,1.37,1050
3522,0.91,-0.42,1.30,1.70,1050
3531,0.89,-0.29,1.20,1.66,1050
3543,0.94,-0.35,1.11,1.60,1050
3552,0.78,-0.35,1.24,1.40,1050
3560,0.75,-0.63,1.08,1.63,1050
3570,0.74,-0.57,1.23,1.61,1050
3579,0.82,-0.54,0.88,1.57,1050
3587,0.79,-0.60,1.15,1.60,1050
3597,0.84,-0.17,1.11,1.49,1050
3606,0.61,-0.21,1.13,1.70,1050
3614,0.81,-0.31,1.05,1.59,1050
3623,0.76,-0.50,1.20,1.46,1050
3632,0.74,-0.39,1.18,1.76,1050
3641,0.66,-0.51,1.03,1.55,1050
3650,0.99,-0.32,1.03,1.60,1050
3658,0.96,-0.45,1.28,1.69,1050
3667,0.88,-0.24,1.08,1.57,1050
3676,0.60,-0.55,1.14,1.72,1050
3684,0.86,-0.25,1.15,1.46,1050
3693,0.88,-0.21,1.18,1.56,1050
3702,0.77,-0.56,1.06,1.48,1050
3711,0.60,-0.54,1.19,1.55,1050
3719,1.03,-0.43,1.19,1.46,1050
3728,1.15,-0.26,1.24,1.82,1050
3737,0.70,-0.42,1.11,1.66,1050
3745,0.73,-0.60,1.07,1.63,1050
3754,0.69,-0.43,1.16,1.60,1050
3764,0.77,-0.46,1.15,1.57,1050
3773,0.75,-0.38,1.27,1.70,1050
3781,0.55,-0.58,1.11,1.33,1050
3790,0.87,-0.46,1.08,1.44,1050
3799,0.89,-0.38,1.03,1.66,1050
3807,0.86,-0.40,1.15,1.64,1050
3815,0.75,-0.46,1.18,1.54,1050
3825,0.82,-0.60,1.08,1.63,1050
3833,0.74,-0.34,0.99,1.44,1050
3842,0.78,-0.24,1.13,1.56,1050
3851,0.71,-0.24,1.17,1.54,1050
3860,0.80,-0.66,1.25,1.63,1050
3869,0.78,-0.30,1.11,1.47,1050
3877,0.90,-0.32,1.10,1.40,1050
3886,0.72,-0.42,0.99,1.70,1050
3895,0.79,-0.57,1.21,1.62,1050
3904,0.74,-0.46,0.99,1.53,1050
3912,0.54,-0.32,1.08,1.51,1050
3922,0.88,-0.36,1.20,1.41,1050
3930,0.74,-0.33,1.15,1.64,1050
3939,0.94,-0.03,1.20,1.61,1050
3948,0.78,-0.39,0.88,1.60,1050
3957,0.50,-0.35,1.08,1.58,1050
3965,0.75,-0.47,1.12,1.85,1050
3973,0.61,-0.43,1.09,1.50,1050
3982,0.50,-0.35,1.11,1.50,1050
3991,0.83,-0.35,1.24,1.55,1050
4000,0.95,-0.45,1.19,1.50,1050
4008,1.03,-0.47,1.01,1.50,1050
4018,1.11,-0.47,1.15,1.61,1050
4027,0.81,-0.47,1.15,1.63,1050
4035,0.69,-0.64,1.06,1.79,1050
4044,0.82,-0.43,1.15,1.69,1050
4053,0.75,-0.35,1.14,1.67,1050
4062,0.74,-0.31,1.27,1.69,1050
4070,0.96,-0.25,1.15,1.33,1050
4079,0.87,-0.54,1.00,1.44,1050
4088,0.71,-0.53,1.05,1.40,1050
4097,0.76,-0.36,1.09,1.60,1050
4106,0.75,-0.42,1.06,1.73,1050
4114,0.82,-0.36,1.00,1.69,1050
4123,0.89,-0.49,1.09,1.64,1050
4131,0.65,-0.43,1.38,1.63,1050
4140,0.88,-0.39,1.01,1.58,1050
4149,0.96,-0.28,1.20,1.52,1050
4157,0.65,-0.41,1.06,1.64,1050
4166,0.78,-0.65,1.05,1.73,1050
4175,0.75,-0.45,1.09,1.85,1050
4184,0.53,-0.31,1.21,1.92,1050
4192,1.02,-0.42,1.12,1.34,1050
4201,0.90,-0.04,1.05,1.47,1050
4209,0.86,-0.21,1.03,1.30,1050
4218,0.80,-0.66,1.17,1.56,1050
4226,0.87,-0.42,1.03,1.68,1050
4235,0.81,-0.47,1.14,1.64,1050
4244,0.79,-0.61,0.86,1.66,1050
4253,0.51,-0.35,0.95,1.78,1050
4261,0.78,-0.13,1.22,1.38,1050
4270,0.66,-0.48,1.15,1.50,1050
4279,0.75,-0.17,1.23,1.47,1050
4287,0.89,-0.55,0.94,1.61,1050
4296,1.18,-0.42,1.23,1.69,1050
4305,0.90,-0.22,1.01,1.47,1050
4314,0.71,-0.45,1.17,1.54,1050
4322,0.68,-0.47,1.07,1.79,1050
4331,1.72,-0.31,1.09,1.56,1050
4340,0.67,-0.22,0.98,1.52,1050
4348,0.83,-0.39,1.23,1.30,1050
4357,1.00,-0.24,1.14,1.89,1050
4368,0.91,-0.40,1.03,1.56,1050
4376,0.68,-0.31,1.15,1.59,1050
4384,0.79,-0.65,1.02,1.85,1050
4393,0.82,-0.25,1.02,1.73,1050
4402,0.79,-0.60,1.08,1.63,1050
4411,0.92,-0.60,1.18,1.62,1050
4419,0.78,-0.42,1.22,1.45,1050
4428,0.88,-0.47,1.20,1.50,1050
4437,0.81,-0.46,1.30,1.76,1050
4445,0.85,-0.39,0.91,1.59,1050
4454,0.86,-0.46,1.21,1.87,1050
4463,0.87,-0.44,1.14,1.51,1050
4472,0.86,-0.53,1.12,1.56,1050
4480,0.82,-0.50,1.46,1.58,1050
4489,0.53,-0.31,1.16,1.31,1050
4497,0.97,-0.24,1.06,1.52,1050
4506,0.89,-0.14,1.13,1.36,1050
4514,0.61,-0.61,0.98,1.48,1050
4524,0.52,-0.22,1.15,1.85,1050
4533,1.70,-0.21,1.20,1.50,1050
4541,0.85,-0.39,1.28,1.62,1050
4550,0.56,-0.46,0.71,1.53,1050
4559,0.82,-0.29,1.13,1.39,1050
4568,0.75,-0.12,1.20,1.48,1050
4576,0.79,-0.57,1.33,1.24,1050
4585,0.68,-0.58,1.11,1.61,1050
4594,0.85,-0.39,1.13,1.66,1050
4603,0.72,-0.21,1.17,1.80,1050
4612,0.86,-0.45,1.22,1.61,1050
4621,0.85,-0.32,1.10,1.41,1050
4630,0.73,-0.53,0.85,2.10,1050
4638,0.78,-0.36,1.06,1.68,1050
4647,0.54,-0.39,1.21,1.29,1050
4656,1.00,-0.51,1.20,1.52,1050
4664,0.87,-0.29,1.29,1.51,1050
4673,0.71,-0.53,1.26,1.68,1050
4682,0.74,-0.28,1.04,1.73,1050
4691,0.99,-0.38,1.26,1.61,1050
4699,0.73,-0.53,1.19,1.45,1050
4709,0.82,-0.50,0.99,1.47,1050
4717,0.78,-0.38,1.07,1.46,1050
4726,0.90,-0.61,1.25,1.43,1050
4734,1.09,-0.44,1.11,1.62,1050
4743,0.88,-0.49,1.06,1.84,1050
4752,0.54,-0.55,1.09,1.66,1050
4760,0.78,-0.46,1.21,1.52,1050
4769,1.00,-0.39,1.34,1.62,1050
4781,0.81,-0.46,1.10,1.76,1050
4789,0.52,-0.53,1.09,1.55,1050
4797,0.78,-0.46,1.11,1.31,1050
4806,0.86,-0.31,1.16,1.69,1050
4815,1.02,-0.43,1.04,1.44,1050
4824,0.71,-0.36,1.17,1.41,1050
4834,0.58,-0.33,1.24,1.41,1050
4844,0.83,-0.35,1.03,1.66,1050
4852,0.71,-0.43,1.15,1.62,1050
4861,0.69,-0.62,1.21,1.38,1050
4870,0.61,-0.39,0.99,1.69,1050
4879,0.88,-0.32,1.12,1.58,1050
4888,0.68,-0.61,1.14,1.50,1050
4896,0.89,-0.61,1.18,1.74,1050
4905,0.79,-0.50,1.16,1.50,1050
4913,0.82,-0.49,1.17,1.85,1050
4922,0.67,-0.54,1.27,1.49,1050
4931,0.52,-0.49,1.08,1.42,1050
4940,0.71,-0.32,1.11,1.51,1050
4948,0.67,0.15,0.98,1.52,1050
4957,0.61,-0.22,1.05,1.37,1050
4966,0.92,-0.32,0.99,1.86,1050
4975,0.61,-0.48,1.20,1.66,1050
4983,0.93,-0.64,0.99,1.92,1050
4992,0.82,-0.75,1.07,1.82,1050
5001,0.87,-0.51,1.21,1.45,1050
5010,0.64,-0.29,1.16,1.45,1050
5018,0.92,-0.39,1.20,1.31,1050
5026,0.80,-0.37,1.16,1.43,1050
5035,1.67,-0.39,1.18,1.51,1050
5044,0.90,-0.40,1.06,1.59,1050
5052,1.00,-0.12,1.15,1.64,1050
5061,0.79,-0.33,1.12,1.89,1050
5070,0.85,-0.52,0.95,1.69,1050
5078,0.61,-0.44,1.02,1.56,1050
5086,0.68,-0.55,0.95,1.73,1050
5095,0.88,-0.76,1.28,1.21,1050
5104,1.00,-0.35,1.15,1.24,1050
5112,0.68,-0.34,1.01,1.49,1050
5121,0.80,-0.14,1.09,1.46,1050
5130,0.74,-0.21,1.15,1.77,1050
5138,0.66,-0.34,1.19,1.71,1050
5147,0.74,-0.40,1.21,1.63,1050
5156,0.94,-0.43,1.13,1.87,1050
5164,0.78,-0.80,1.15,1.56,1050
5173,1.08,-0.84,1.21,1.43,1050
5181,0.72,-0.56,1.08,1.53,1050
5190,0.67,-0.45,1.05,1.50,1050
5198,0.72,-0.35,1.11,1.36,1050
5207,0.56,-0.39,1.15,1.40,1050
5215,0.64,-0.25,0.97,1.66,1050
5225,0.60,-0.12,1.33,1.59,1050
5234,0.82,-0.28,1.03,1.59,1050
5242,0.83,-0.36,1.22,1.89,1050
5251,0.76,-0.75,1.06,1.39,1050
5261,0.60,-0.64,1.18,1.40,1050
5269,0.96,-0.64,0.93,1.53,1050
5278,1.03,-0.50,1.05,1.60,1050
5288,0.91,-0.28,1.37,1.47,1050
5297,0.89,-0.33,1.25,1.59,1050
5306,0.74,-0.11,1.17,1.75,1050
5315,0.95,-0.26,1.14,1.60,1050
5324,0.76,-0.30,0.96,1.62,1050
5333,0.94,-0.28,0.98,1.76,1050
5341,0.97,-0.67,1.13,1.89,1050
5351,0.69,-0.63,1.05,1.44,1050
5360,0.80,-0.57,1.11,1.68,1050
5368,0.95,-0.22,1.25,1.48,1050
5378,1.10,-0.35,1.13,1.45,1050
5387,0.83,-0.33,1.05,1.51,1050
5395,0.93,-0.24,1.18,1.54,1050
5404,0.74,-0.29,0.98,1.58,1050
5413,0.07,-0.33,1.18,1.62,1050
5423,0.88,-0.40,1.18,1.54,1050
5431,0.86,-0.40,1.08,1.88,1050
5442,0.80,-0.64,1.17,1.67,1050
5451,0.82,-0.65,1.24,1.65,1050
5459,0.83,-0.40,1.09,1.68,1050
5468,0.81,-0.40,1.15,1.39,1050
5478,0.85,-0.43,1.15,1.45,1050
5486,0.71,-0.29,1.19,1.41,1050
5495,0.75,-0.14,1.21,1.60,1050
5505,0.74,-0.17,1.04,1.42,1050
5514,0.03,-0.62,0.98,1.66,1050
5522,0.69,-0.65,1.11,1.69,1050
5531,0.95,-0.60,1.45,1.56,1050
5540,0.72,-0.69,0.96,1.60,1050
5549,0.93,-0.47,1.22,1.59,1050
5558,0.93,-0.26,1.04,1.32,1050
5567,0.89,-0.26,1.13,1.56,1050
5576,0.68,-0.12,1.34,1.54,1050
5585,0.98,-0.32,1.43,1.71,1050
5593,0.83,-0.55,1.12,1.90,1050
5602,0.72,-0.42,1.26,1.69,1050
5610,0.79,-0.63,1.21,1.56,1050
5619,0.64,-0.60,1.18,1.55,1050
5627,0.56,-0.43,0.96,1.55,1050
5636,0.68,-0.26,1.05,1.44,1050
5645,0.93,-0.28,1.06,1.32,1050
5654,1.04,-0.06,1.19,1.21,1070
5662,0.87,-0.08,1.15,1.46,1070
5672,0.72,-0.58,1.18,1.80,1070
5680,1.14,-0.21,1.19,1.84,1070
5689,1.05,-0.56,1.14,1.98,1070
5697,0.77,-0.76,1.07,1.95,1070
5706,0.75,-0.88,1.45,1.65,1070
5714,0.81,-0.45,1.18,1.32,1070
5723,0.65,0.07,1.15,1.27,1070
5732,1.10,-0.49,1.14,1.23,1070
5741,0.62,-0.12,0.98,1.52,1070
5749,0.90,-0.01,1.36,1.55,1070
5757,0.67,-0.05,1.01,2.03,1070
5766,0.91,-0.88,1.58,1.58,1070
5775,1.05,-0.65,0.73,2.00,1070
5783,0.92,-0.10,1.37,1.77,1070
5792,0.43,-0.55,0.85,1.47,1070
5801,0.11,-0.77,1.32,0.93,1070
5809,1.22,-0.34,1.15,1.65,1070
5817,0.96,1.11,1.20,2.05,1070
5826,1.33,-1.64,1.06,1.24,1070
5835,0.12,-0.19,0.99,1.67,1070
5843,2.04,-1.00,2.24,1.08,1070
5852,0.26,0.67,0.14,2.70,1070
5861,2.13,-1.33,2.14,-0.02,1070
5869,0.13,-0.43,-0.69,3.03,1070
5878,0.24,-0.72,2.96,-0.08,1070
5886,1.58,-1.23,-0.86,3.63,1090
5896,0.83,0.11,2.20,-0.11,1090
5904,1.78,-1.57,0.51,2.82,1090
5913,-0.47,1.29,0.87,1.02,1090
5922,2.41,-1.16,2.72,1.43,1090
5930,-0.08,0.38,-0.96,2.09,1090
5939,1.43,0.45,3.85,1.50,1090
5947,1.12,0.59,-0.47,2.10,1090
5956,1.68,0.61,3.18,1.56,1090
5965,0.24,-1.47,-1.66,1.09,1090
5973,0.11,-0.35,2.95,0.18,1090
5982,0.87,-0.20,-0.76,2.08,1090
5991,-0.96,-0.20,2.00,0.51,1090
5999,1.72,-0.55,1.01,1.85,1090
6008,-0.26,-0.36,1.28,2.48,1090
6016,0.60,2.93,2.36,2.98,1090
6025,0.11,-2.05,0.59,0.14,1090
6033,0.25,-0.12,1.97,0.64,1090
6042,0.06,0.26,0.10,2.76,1090
6050,2.18,-1.22,1.66,1.29,1090
6059,1.09,-0.12,0.21,1.82,1090
6067,0.07,1.42,1.66,2.50,1110
6076,1.18,-0.97,1.40,0.61,1110
6085,1.55,-2.40,1.21,1.08,1110
6093,1.00,-2.29,1.37,1.56,1110
6102,-0.79,-0.14,1.23,1.82,1110
6110,1.15,-0.14,1.38,0.44,1110
6119,1.83,-2.69,1.13,-0.06,1110
6128,1.10,1.41,1.39,2.45,1110
6136,1.31,-1.39,0.85,1.73,1110
6145,2.07,-1.08,1.50,2.24,1110
6154,0.27,-0.91,0.48,2.38,1110
6162,2.54,-0.28,1.45,2.02,1110
6170,0.90,-3.78,1.14,0.76,1110
6179,2.13,-4.33,1.90,-0.03,1110
